DepMap_ID	source	improve_sample_id	improve_chem_id	study	auc	ic50	ec50	ec50se	r2fit	einf	hs	aac1	auc1	dss1
ACH-000696	gCSI	ACH-000696	Drug_201	243501	0.6479	6.112	6.112	0.0452	0.9966	0.0	1.24	0.295	0.705	0.2623
ACH-000536	gCSI	ACH-000536	Drug_865	239998	0.7659		7.472	0.0544	0.98	0.5956	2.628	0.1561	0.8439	0.1196
ACH-000880	gCSI	ACH-000880	Drug_279	241194	0.9184	-0.0449	0.0	253.5	0.2048	0.0082	0.1599	0.0386	0.9614	0.0
ACH-000329	gCSI	ACH-000329	Drug_1087	242040	0.928		0.0	182.6	0.1724	0.5319	0.1098	0.0758	0.9242	0.0006
ACH-000473	gCSI	ACH-000473	Drug_279	241503	0.777	4.333	4.333	27.96	0.6038	0.0	0.2433	0.0824	0.9176	0.0139
ACH-000974	gCSI	ACH-000974	Drug_1163	237502	0.9547		6.403	0.1569	0.7767	0.8868	4.0	0.0416	0.9584	0.0041
ACH-000470	gCSI	ACH-000470	Drug_895	240740	0.9609		0.0	239.9	0.095	0.5006	0.1637	0.0408	0.9592	0.0
ACH-000811	gCSI	ACH-000811	Drug_1163	237501	0.9365		7.467	0.4122	0.6344	0.8901	1.073	0.0707	0.9293	0.0032
ACH-000864	gCSI	ACH-000864	Drug_1005	238017	0.7099	5.741	5.741	1729.0	0.7192	0.0	4.0	0.0025	0.9975	0.0
ACH-000824	gCSI	ACH-000824	Drug_1127	241820	0.3124	8.562	8.604	0.0307	0.9921	0.1039	2.38	0.7228	0.2772	0.6976
ACH-000759	gCSI	ACH-000759	Drug_1163	237404	0.9665	1.922	1.922	47.39	0.5579	0.0	0.3568	0.0234	0.9766	0.0
ACH-000541	gCSI	ACH-000541	Drug_279	241396	0.5357	6.786	6.786	306.8	0.9789	0.0	4.0	0.0037	0.9963	0.0001
ACH-000680	gCSI	ACH-000680	Drug_895	240750	0.9264	4.437	4.437	357.9	0.7747	0.0	3.401	0.0041	0.9959	0.0
ACH-000052	gCSI	ACH-000052	Drug_201	243216	0.6895	5.951	5.976	0.019	0.9983	0.0574	2.098	0.2416	0.7584	0.2208
ACH-000704	gCSI	ACH-000704	Drug_201	243487	0.6808	5.915	5.915	0.0697	0.9885	0.0	1.532	0.2426	0.7574	0.2161
ACH-000972	gCSI	ACH-000972	Drug_279	241333	0.6113	6.199	6.199	5.282	0.837	0.0	0.3556	0.1263	0.8737	0.0562
ACH-000535	gCSI	ACH-000535	Drug_865	240001	0.5931	7.422	7.717	0.0483	0.9915	0.3431	1.707	0.2957	0.7043	0.2578
ACH-000820	gCSI	ACH-000820	Drug_895	240743	0.9041	4.574	4.574	189.4	0.9581	0.0	4.0	0.0079	0.9921	0.0021
ACH-000409	gCSI	ACH-000409	Drug_1127	241884	0.786		7.772	0.0563	0.9889	0.6597	1.588	0.2005	0.7995	0.141
ACH-000677	gCSI	ACH-000677	Drug_279	241548	0.9846		3.034	0.0	-0.0	0.9692	0.0	0.0154	0.9846	0.0
ACH-001307	gCSI	ACH-001307	Drug_988	237554	0.4194	7.598	7.606	0.0241	0.998	0.0338	4.0	0.4066	0.5934	0.3949
ACH-000886	gCSI	ACH-000886	Drug_1105	238474	0.3804	8.849	9.082	0.0655	0.9835	0.2663	1.415	0.4913	0.5087	0.4463
ACH-000582	gCSI	ACH-000582	Drug_795	242865	0.567	7.006	7.043	0.0174	0.9985	0.1464	4.0	0.2334	0.7666	0.2192
ACH-000714	gCSI	ACH-000714	Drug_279	241392	0.9365		4.916	4643000.0	-0.207	0.585	2.122	0.0	1.0	0.0
ACH-000449	gCSI	ACH-000449	Drug_883	239431	0.6698	6.585	6.899	0.0659	0.9867	0.3167	1.387	0.3401	0.6599	0.2968
ACH-000551	gCSI	ACH-000551	Drug_435	240977	0.897	4.561	5.04	0.0931	0.9953	0.4098	1.552	0.064	0.936	0.0393
ACH-000621	gCSI	ACH-000621	Drug_1127	241839	0.4581	7.471	7.486	0.0367	0.992	0.0674	4.0	0.4798	0.5202	0.4659
ACH-001307	gCSI	ACH-001307	Drug_1005	237957	0.7247	5.652	5.652	9.11	0.9876	0.0	2.253	0.0077	0.9923	0.0004
ACH-000824	gCSI	ACH-000824	Drug_865	240206	0.2766	8.438	8.444	0.0087	0.9996	0.0232	4.0	0.6256	0.3744	0.6137
ACH-000910	gCSI	ACH-000910	Drug_988	237807	0.6374	6.683	6.826	0.0661	0.9851	0.2303	1.871	0.168	0.832	0.1425
ACH-000013	gCSI	ACH-000013	Drug_435	241067	0.806	5.052	5.052	0.3757	0.9887	0.0	0.6795	0.1679	0.8321	0.1166
ACH-000505	gCSI	ACH-000505	Drug_883	239485	0.9489		0.0	843.7	0.043	0.8214	0.0574	0.0513	0.9487	0.0
ACH-000972	gCSI	ACH-000972	Drug_1214	242553	0.621		8.961	0.1007	0.9819	0.5383	1.02	0.2366	0.7634	0.1768
ACH-000435	gCSI	ACH-000435	Drug_1163	237233	0.9839		4.613	0.0	-0.0	0.9678	0.0	0.0161	0.9839	0.0
ACH-000704	gCSI	ACH-000704	Drug_1105	238645	0.4717	7.17	7.17	0.1076	0.9952	0.0	0.9801	0.1939	0.8061	0.1547
ACH-000273	gCSI	ACH-000273	Drug_1105	238694	0.2946	8.352	8.373	0.0646	0.9884	0.0317	1.366	0.4698	0.5302	0.4385
ACH-000207	gCSI	ACH-000207	Drug_279	241253	0.8976	-0.4649	0.0	325.8	0.1331	0.0681	0.1368	0.0557	0.9443	0.0
ACH-000348	gCSI	ACH-000348	Drug_435	241099	0.8417	4.944	4.944	0.2487	0.9833	0.0	1.728	0.0853	0.9147	0.0638
ACH-000885	gCSI	ACH-000885	Drug_1163	237534	0.9863		0.9778	0.0	-0.0	0.9725	0.0	0.0137	0.9863	0.0
ACH-000637	gCSI	ACH-000637	Drug_795	243036	0.5469	7.181	7.238	0.005	0.9999	0.1604	2.945	0.2725	0.7275	0.2535
ACH-000304	gCSI	ACH-000304	Drug_435	241175	0.9119		5.169	0.0166	0.9959	0.5476	4.0	0.0559	0.9441	0.0409
ACH-000297	gCSI	ACH-000297	Drug_895	240510	0.8695		5.578	0.0767	0.9938	0.5056	1.154	0.1184	0.8816	0.0787
ACH-000551	gCSI	ACH-000551	Drug_988	237749	0.4123	7.574	7.578	0.049	0.986	0.0146	3.132	0.4076	0.5924	0.3939
ACH-000288	gCSI	ACH-000288	Drug_201	243232	0.7825	5.347	5.385	0.0707	0.997	0.0596	1.464	0.1125	0.8875	0.0862
ACH-000291	gCSI	ACH-000291	Drug_435	241070	0.8598	4.777	4.835	0.3778	0.9873	0.0617	0.9882	0.0929	0.9071	0.0585
ACH-000297	gCSI	ACH-000297	Drug_279	241317	0.9597		7.403	0.4164	0.8999	0.929	4.0	0.0075	0.9925	0.0
ACH-000696	gCSI	ACH-000696	Drug_1163	237446	0.9372	2.591	2.591	17.79	0.7968	0.0	0.3331	0.0471	0.9529	0.0023
ACH-000657	gCSI	ACH-000657	Drug_865	239979	0.3646	8.274	8.333	0.0236	0.9973	0.1202	2.026	0.538	0.462	0.5104
ACH-000205	gCSI	ACH-000205	Drug_895	240680	0.9011		5.28	0.0712	0.9848	0.5368	1.843	0.0729	0.9271	0.0475
ACH-000042	gCSI	ACH-000042	Drug_1127	241887	0.6009	7.459	7.904	0.0574	0.9881	0.3866	1.448	0.3823	0.6177	0.3321
ACH-000714	gCSI	ACH-000714	Drug_865	240186	0.6629		8.562	0.0749	0.9736	0.5566	1.87	0.2977	0.7023	0.2402
ACH-000667	gCSI	ACH-000667	Drug_1493	238913	0.5747	6.607	6.62	0.0344	0.9951	0.0261	1.793	0.4904	0.5096	0.4662
ACH-000223	gCSI	ACH-000223	Drug_988	237694	0.4323	7.439	7.441	0.0185	0.9947	0.0101	4.0	0.3739	0.6261	0.3632
ACH-000855	gCSI	ACH-000855	Drug_988	237778	0.4368	7.379	7.379	0.0037	0.9999	0.0	4.0	0.3614	0.6386	0.3512
ACH-000535	gCSI	ACH-000535	Drug_1493	238794	0.6639	6.021	6.023	0.0199	0.9986	0.0033	1.807	0.3461	0.6539	0.3233
ACH-000291	gCSI	ACH-000291	Drug_795	243095	0.4807	7.593	7.628	0.0304	0.9968	0.1412	4.0	0.3666	0.6334	0.3501
ACH-000288	gCSI	ACH-000288	Drug_1105	238390	0.3615	8.363	8.47	0.0465	0.9938	0.1424	1.365	0.4377	0.5623	0.4012
ACH-000680	gCSI	ACH-000680	Drug_1163	237526	0.9131	4.622	4.7	5129.0	0.3256	0.2545	4.0	0.0013	0.9987	0.0
ACH-000617	gCSI	ACH-000617	Drug_1214	242694	0.7408		8.833	0.0772	0.9851	0.6773	1.238	0.1547	0.8453	0.0984
ACH-000256	gCSI	ACH-000256	Drug_1005	238023	0.751	5.656	5.684	2778.0	0.7011	0.1128	4.0	0.0014	0.9986	0.0
ACH-000288	gCSI	ACH-000288	Drug_883	239196	0.913		6.26	0.6928	0.9049	0.7727	0.5467	0.082	0.918	0.0204
ACH-000478	gCSI	ACH-000478	Drug_1005	238314	0.9965		4.568	0.0	-0.0	0.993	0.0	0.0035	0.9965	0.0
ACH-000304	gCSI	ACH-000304	Drug_865	240368	0.6861	7.151	7.521	0.0271	0.9953	0.4652	3.121	0.2133	0.7867	0.1822
ACH-000168	gCSI	ACH-000168	Drug_501	239849	0.8243		7.371	0.1872	0.8255	0.6873	2.124	0.1943	0.8057	0.1352
ACH-000824	gCSI	ACH-000824	Drug_501	239806	0.8274		7.802	0.3627	0.6498	0.7275	1.062	0.1978	0.8022	0.1194
ACH-000149	gCSI	ACH-000149	Drug_1087	242346	0.7855	5.503	6.278	0.1124	0.9772	0.4352	1.145	0.2344	0.7656	0.1856
ACH-000341	gCSI	ACH-000341	Drug_988	237900	0.4421	7.363	7.364	0.0059	0.9998	0.005	2.863	0.3559	0.6441	0.3413
ACH-000580	gCSI	ACH-000580	Drug_1105	238393	0.6112	7.178	7.513	0.0959	0.9802	0.3359	1.445	0.1742	0.8258	0.1401
ACH-000271	gCSI	ACH-000271	Drug_1127	241951	0.3098	8.141	8.141	0.0487	0.9909	0.0	4.0	0.6861	0.3139	0.6758
ACH-000681	gCSI	ACH-000681	Drug_988	237561	0.5035	7.087	7.099	0.012	0.9992	0.0388	2.94	0.2769	0.7231	0.2619
ACH-000625	gCSI	ACH-000625	Drug_201	243366	0.7059	5.764	5.764	0.0449	0.9964	0.0	1.492	0.2055	0.7945	0.1785
ACH-000522	gCSI	ACH-000522	Drug_1493	239160	0.6852	6.365	6.46	0.0843	0.966	0.232	2.874	0.3544	0.6456	0.3294
ACH-000823	gCSI	ACH-000823	Drug_1105	238589	0.6977		8.865	0.068	0.9731	0.6272	4.0	0.2289	0.7711	0.1792
ACH-000665	gCSI	ACH-000665	Drug_1127	241932	0.5001	7.557	7.692	0.0557	0.9886	0.1875	1.512	0.4616	0.5384	0.4247
ACH-000976	gCSI	ACH-000976	Drug_1214	242583	0.6017		9.067	0.1436	0.9305	0.5284	4.0	0.255	0.745	0.2156
ACH-000343	gCSI	ACH-000343	Drug_988	237681	0.4522	7.292	7.292	0.0156	0.9993	0.0017	4.0	0.3382	0.6618	0.3278
ACH-000938	gCSI	ACH-000938	Drug_1493	239041	0.5003	7.039	7.044	0.0473	0.9837	0.0152	2.524	0.6053	0.3947	0.588
ACH-000823	gCSI	ACH-000823	Drug_1087	242222	0.7629	5.845	6.378	0.0798	0.9818	0.4019	1.327	0.2634	0.7366	0.2181
ACH-000792	gCSI	ACH-000792	Drug_865	239995	0.5021	7.753	7.885	0.0328	0.995	0.2309	2.036	0.3799	0.6201	0.3488
ACH-000745	gCSI	ACH-000745	Drug_895	240644	0.727	6.103	6.202	0.0117	0.999	0.2563	3.161	0.293	0.707	0.27
ACH-000846	gCSI	ACH-000846	Drug_895	240460	0.6373	6.295	6.319	0.0274	0.9964	0.0616	2.414	0.3984	0.6016	0.3788
ACH-000550	gCSI	ACH-000550	Drug_201	243395	0.7092	5.916	6.003	0.0651	0.9897	0.129	1.498	0.2309	0.7691	0.2012
ACH-000493	gCSI	ACH-000493	Drug_501	239927	0.8368		7.291	0.2774	0.6285	0.7024	2.594	0.1787	0.8213	0.1225
ACH-000810	gCSI	ACH-000810	Drug_435	241121	0.8257	5.046	5.046	0.1738	0.9952	0.0	3.631	0.0926	0.9074	0.0814
ACH-000257	gCSI	ACH-000257	Drug_501	239639	0.839		7.224	0.2101	0.7995	0.7004	2.435	0.1746	0.8254	0.1193
ACH-000903	gCSI	ACH-000903	Drug_1127	241673	0.5639	7.471	7.706	0.019	0.9987	0.2938	1.64	0.4038	0.5962	0.363
ACH-000650	gCSI	ACH-000650	Drug_201	243394	0.6734	5.997	6.021	0.0351	0.9984	0.031	1.166	0.265	0.735	0.2299
ACH-000665	gCSI	ACH-000665	Drug_988	237896	0.5583	6.65	6.65	0.1693	0.9743	0.0	1.275	0.1827	0.8173	0.1519
ACH-000853	gCSI	ACH-000853	Drug_1005	238091	0.7111	5.732	5.732	3.61	0.8675	0.0	1.327	0.0314	0.9686	0.0116
ACH-000359	gCSI	ACH-000359	Drug_795	243066	0.4626	7.37	7.407	0.1105	0.9702	0.0536	1.299	0.3503	0.6497	0.3172
ACH-000066	gCSI	ACH-000066	Drug_883	239318	0.4599	7.542	7.597	0.02	0.9981	0.099	1.738	0.6127	0.3873	0.5828
ACH-000832	gCSI	ACH-000832	Drug_1214	242439	0.5238	8.215	8.583	0.0265	0.9976	0.3764	1.653	0.2582	0.7418	0.2199
ACH-000781	gCSI	ACH-000781	Drug_865	240085	0.3873	8.316	8.405	0.0176	0.9985	0.1655	1.952	0.5261	0.4739	0.4947
ACH-000355	gCSI	ACH-000355	Drug_1214	242536	0.716		8.565	0.4292	0.8784	0.6224	0.7265	0.1574	0.8426	0.0929
ACH-000074	gCSI	ACH-000074	Drug_865	240197	0.572	7.492	8.125	0.043	0.9964	0.3763	0.9594	0.3463	0.6537	0.2886
ACH-000945	gCSI	ACH-000945	Drug_201	243337	0.834	5.454	5.757	0.003	1.0	0.433	2.882	0.1126	0.8874	0.0915
ACH-000343	gCSI	ACH-000343	Drug_1163	237282	0.9703	-2.734	0.0	157.2	0.2606	0.3624	0.205	0.0265	0.9735	0.0
ACH-000900	gCSI	ACH-000900	Drug_1163	237271	0.9503		6.941	0.4294	0.5819	0.8987	1.31	0.0515	0.9485	0.0001
ACH-000481	gCSI	ACH-000481	Drug_895	240488	0.7155	5.855	5.895	0.0129	0.9992	0.0991	2.422	0.2824	0.7176	0.2626
ACH-000355	gCSI	ACH-000355	Drug_1105	238499	0.233	8.717	8.725	0.0178	0.9985	0.0259	3.099	0.5622	0.4378	0.5474
ACH-000882	gCSI	ACH-000882	Drug_865	240161	0.5847	7.934	8.346	0.0376	0.9928	0.4266	2.023	0.3525	0.6475	0.3068
ACH-000611	gCSI	ACH-000611	Drug_1127	241953	0.3075	8.189	8.191	0.0322	0.9959	0.0086	4.0	0.6932	0.3068	0.6823
ACH-000655	gCSI	ACH-000655	Drug_1105	238693	0.4625	8.32	8.703	0.0899	0.9792	0.3123	1.109	0.3923	0.6077	0.3411
ACH-000548	gCSI	ACH-000548	Drug_1127	241606	0.6096	7.378	7.683	0.0331	0.9953	0.364	1.853	0.36	0.64	0.3183
ACH-000638	gCSI	ACH-000638	Drug_1163	237278	0.9843		2.901	0.0	-0.0	0.9686	0.0	0.0157	0.9843	0.0
ACH-000900	gCSI	ACH-000900	Drug_895	240492	0.722	5.794	5.836	0.0177	0.9986	0.0914	2.097	0.2709	0.7291	0.2489
ACH-000118	gCSI	ACH-000118	Drug_1087	242182	0.5691	6.595	6.788	0.1976	0.9907	0.081	0.3994	0.4901	0.5099	0.4335
ACH-000832	gCSI	ACH-000832	Drug_501	239612	0.9008		7.09	0.5388	0.4922	0.8075	4.0	0.1055	0.8945	0.0521
ACH-000756	gCSI	ACH-000756	Drug_1105	238457	0.3757	8.516	8.755	0.099	0.979	0.2078	0.9751	0.4616	0.5384	0.4118
ACH-000654	gCSI	ACH-000654	Drug_1493	239078	0.4959	7.087	7.101	0.084	0.9716	0.0249	1.553	0.6135	0.3865	0.586
ACH-000341	gCSI	ACH-000341	Drug_1127	241936	0.6913	6.71	6.953	0.0265	0.9956	0.3728	2.449	0.2351	0.7649	0.2053
ACH-000611	gCSI	ACH-000611	Drug_1163	237514	0.9962		7.734	0.0	-0.0	0.9924	0.0	0.0038	0.9962	0.0
ACH-000615	gCSI	ACH-000615	Drug_1163	237492	0.9203		6.821	0.1057	0.9806	0.8305	0.9876	0.081	0.919	0.0225
ACH-000341	gCSI	ACH-000341	Drug_1087	242345	0.6818	5.681	6.993	0.3262	0.9616	0.3624	0.427	0.366	0.634	0.2955
ACH-000825	gCSI	ACH-000825	Drug_895	240541	0.7676	5.572	5.713	0.0358	0.9972	0.1867	1.442	0.2183	0.7817	0.1865
ACH-000525	gCSI	ACH-000525	Drug_1493	238882	0.6331	6.406	6.484	0.0543	0.9912	0.1138	1.446	0.4146	0.5854	0.3815
ACH-000067	gCSI	ACH-000067	Drug_1105	238536	0.347	8.291	8.346	0.0202	0.9985	0.0984	1.734	0.4309	0.5691	0.4028
ACH-000853	gCSI	ACH-000853	Drug_1127	241719	0.3963	7.817	7.842	0.036	0.9927	0.057	2.186	0.5729	0.4271	0.5506
ACH-000422	gCSI	ACH-000422	Drug_795	243161	0.6984	6.916	7.203	0.0353	0.9941	0.4351	3.086	0.1782	0.8218	0.1521
ACH-000393	gCSI	ACH-000393	Drug_279	241344	0.9811		8.709	0.9573	0.1794	0.976	4.0	0.0107	0.9893	0.0
ACH-000722	gCSI	ACH-000722	Drug_988	237911	0.53	6.879	6.884	0.039	0.995	0.0223	4.0	0.2266	0.7734	0.2158
ACH-000799	gCSI	ACH-000799	Drug_1214	242574	0.8294		8.589	0.0774	0.9787	0.7769	1.645	0.0928	0.9072	0.0451
ACH-000341	gCSI	ACH-000341	Drug_795	243151	0.5168	6.916	6.919	0.0424	0.9884	0.0067	2.512	0.2394	0.7606	0.2229
ACH-000616	gCSI	ACH-000616	Drug_435	240955	0.8823	4.938	5.055	0.2822	0.9914	0.3302	4.0	0.0632	0.9368	0.0509
ACH-000221	gCSI	ACH-000221	Drug_895	240728	0.8115	5.15	5.389	0.1254	0.9941	0.1993	0.9234	0.1651	0.8349	0.1222
ACH-000867	gCSI	ACH-000867	Drug_1163	237204	0.9897		2.649	0.0	-0.0	0.9793	0.0	0.0103	0.9897	0.0
ACH-000722	gCSI	ACH-000722	Drug_1005	238320	0.9935		8.192	3.088	0.1256	0.9906	0.5564	0.0053	0.9947	0.0
ACH-000627	gCSI	ACH-000627	Drug_201	243442	0.7049	5.77	5.77	0.0175	0.9986	0.0	2.875	0.2021	0.7979	0.1878
ACH-000463	gCSI	ACH-000463	Drug_279	241308	0.6789	6.503	6.58	29700.0	-0.4369	0.2533	4.0	0.0004	0.9996	0.0
ACH-000484	gCSI	ACH-000484	Drug_895	240769	0.8355	4.975	4.975	0.2444	0.9822	0.0	1.447	0.0988	0.9012	0.0733
ACH-000572	gCSI	ACH-000572	Drug_988	237641	0.3579	7.853	7.853	0.0045	0.9999	0.0002	4.0	0.4856	0.5144	0.4754
ACH-000616	gCSI	ACH-000616	Drug_1005	238134	0.5994	7.662	7.808	0.0596	0.9891	0.3688	4.0	0.2991	0.7009	0.2709
ACH-000822	gCSI	ACH-000822	Drug_435	241118	0.8063	5.162	5.162	0.0596	0.9799	0.0	2.648	0.1238	0.8762	0.1085
ACH-000522	gCSI	ACH-000522	Drug_201	243600	0.7699	5.449	5.555	0.1258	0.9927	0.1165	1.085	0.1491	0.8509	0.1132
ACH-000422	gCSI	ACH-000422	Drug_279	241538	0.9962		8.832	1.409	0.1387	0.9953	4.0	0.0023	0.9977	0.0
ACH-000652	gCSI	ACH-000652	Drug_795	243169	0.5601	7.491	7.571	0.0302	0.9967	0.2609	4.0	0.3043	0.6957	0.2831
ACH-000822	gCSI	ACH-000822	Drug_501	239911	0.8412		7.202	0.2155	0.8859	0.7023	1.035	0.1712	0.8288	0.1037
ACH-000253	gCSI	ACH-000253	Drug_435	240831	0.9358		5.377	0.0384	0.9936	0.7201	4.0	0.0498	0.9502	0.0298
ACH-000067	gCSI	ACH-000067	Drug_1493	238939	0.6041	6.519	6.596	0.0728	0.9898	0.085	1.056	0.4548	0.5452	0.4134
ACH-000832	gCSI	ACH-000832	Drug_1163	237192	0.815	3.63	5.933	1.325	0.868	0.4553	0.4553	0.1702	0.8298	0.097
ACH-000804	gCSI	ACH-000804	Drug_1127	241863	0.3267	8.06	8.062	0.0301	0.9961	0.0056	1.681	0.6613	0.3387	0.637
ACH-000481	gCSI	ACH-000481	Drug_435	240894	0.7198	6.257	6.413	0.0431	0.9911	0.303	2.605	0.313	0.687	0.2839
ACH-000476	gCSI	ACH-000476	Drug_883	239366	0.81		6.894	0.5861	0.8951	0.607	0.4878	0.1954	0.8046	0.1153
ACH-000121	gCSI	ACH-000121	Drug_1214	242521	0.7793		8.628	0.0777	0.9833	0.7138	1.464	0.122	0.878	0.0722
ACH-000679	gCSI	ACH-000679	Drug_1163	237437	0.9879		0.0	2822.0	0.007	0.9633	0.0442	0.0122	0.9878	0.0
ACH-000274	gCSI	ACH-000274	Drug_865	240150	0.9181		6.999	0.1763	0.9843	0.8362	0.8607	0.0456	0.9544	0.0056
ACH-000971	gCSI	ACH-000971	Drug_1105	238513	0.5879	7.255	7.586	0.1246	0.9738	0.3103	1.272	0.1948	0.8052	0.1571
ACH-000750	gCSI	ACH-000750	Drug_279	241422	0.9489		9.655	2.536	0.158	0.9409	0.4843	0.0384	0.9616	0.0
ACH-000758	gCSI	ACH-000758	Drug_1005	238229	0.9566	-5.677	0.0	221.8	0.1879	0.4416	0.1643	0.0287	0.9713	0.0
ACH-000825	gCSI	ACH-000825	Drug_1163	237320	0.9298		6.298	0.3232	0.9327	0.8174	0.7979	0.0642	0.9358	0.0138
ACH-000878	gCSI	ACH-000878	Drug_435	240920	0.8198	5.079	5.079	0.0784	0.9937	0.0	1.87	0.1104	0.8896	0.0896
ACH-000350	gCSI	ACH-000350	Drug_1105	238422	0.8635		8.037	0.0636	0.9832	0.7971	4.0	0.0805	0.9195	0.0409
ACH-000659	gCSI	ACH-000659	Drug_279	241508	0.6894	6.573	6.674	4924.0	0.4051	0.3032	4.0	0.001	0.999	0.0
ACH-000648	gCSI	ACH-000648	Drug_988	237674	0.4909	7.34	7.399	0.0343	0.996	0.1013	1.665	0.3298	0.6702	0.3019
ACH-000550	gCSI	ACH-000550	Drug_988	237741	0.4486	7.333	7.335	0.0128	0.9995	0.0079	4.0	0.3472	0.6528	0.3366
ACH-000938	gCSI	ACH-000938	Drug_1105	238638	0.2606	8.579	8.587	0.014	0.9993	0.0328	4.0	0.5233	0.4767	0.5112
ACH-000562	gCSI	ACH-000562	Drug_795	242950	0.593	7.025	7.12	0.0203	0.9978	0.2175	2.597	0.2298	0.7702	0.2082
ACH-000756	gCSI	ACH-000756	Drug_988	237645	0.4359	7.385	7.385	0.0176	0.9984	0.0001	4.0	0.363	0.637	0.3527
ACH-000107	gCSI	ACH-000107	Drug_1005	238000	0.6836	5.897	5.897	2.084	0.8669	0.0	1.288	0.0488	0.9512	0.0253
ACH-000564	gCSI	ACH-000564	Drug_435	240986	0.975	3.752	3.752	18.26	0.8673	0.0	1.187	0.0069	0.9931	0.0
ACH-000786	gCSI	ACH-000786	Drug_1493	238837	0.5769	6.782	6.851	0.1159	0.9519	0.1094	1.552	0.5021	0.4979	0.4699
ACH-000118	gCSI	ACH-000118	Drug_1105	238549	0.536	7.76	8.027	0.0436	0.9943	0.3086	1.56	0.2729	0.7271	0.2362
ACH-000903	gCSI	ACH-000903	Drug_1493	238854	0.6825	6.359	6.475	0.0265	0.9969	0.2303	2.307	0.3583	0.6417	0.3301
ACH-000925	gCSI	ACH-000925	Drug_883	239247	0.8032		6.518	0.0456	0.991	0.5311	1.901	0.1866	0.8134	0.1469
ACH-000522	gCSI	ACH-000522	Drug_501	239965	0.8473		7.096	0.3384	0.7128	0.704	4.0	0.1626	0.8374	0.1136
ACH-000825	gCSI	ACH-000825	Drug_279	241348	0.9391	-21.4	0.0	461.1	0.0564	0.4991	0.1287	0.0348	0.9652	0.0
ACH-000615	gCSI	ACH-000615	Drug_1087	242338	0.3676	8.463	8.697	0.0544	0.9833	0.1858	0.8635	0.7575	0.2425	0.7305
ACH-000351	gCSI	ACH-000351	Drug_435	241045	0.807	4.958	4.958	0.9878	0.9587	0.0	0.556	0.1765	0.8235	0.117
ACH-000334	gCSI	ACH-000334	Drug_1163	237224	1.0		2.643	961.8	0.0	0.8844	1.609	0.0	1.0	0.0
ACH-000580	gCSI	ACH-000580	Drug_895	240403	0.7687	5.819	5.989	0.0211	0.998	0.3021	2.375	0.2359	0.7641	0.2093
ACH-000980	gCSI	ACH-000980	Drug_435	240875	0.9088	4.546	4.546	404.0	0.875	0.0	4.0	0.0063	0.9937	0.0011
ACH-000420	gCSI	ACH-000420	Drug_988	237909	0.5922	6.577	6.59	0.0131	0.999	0.0553	4.0	0.1462	0.8538	0.1352
ACH-000062	gCSI	ACH-000062	Drug_1493	239081	0.4995	7.072	7.086	0.0349	0.9948	0.0269	1.686	0.6085	0.3915	0.5827
ACH-000832	gCSI	ACH-000832	Drug_1127	241622	0.3326	8.081	8.086	0.0235	0.997	0.0199	3.443	0.6581	0.3419	0.6448
ACH-000550	gCSI	ACH-000550	Drug_435	240969	0.9031	4.657	5.15	0.0902	0.9532	0.4947	4.0	0.06	0.94	0.0455
ACH-000900	gCSI	ACH-000900	Drug_883	239290	0.9923		7.709	0.736	0.3553	0.9875	4.0	0.0089	0.9911	0.0
ACH-000684	gCSI	ACH-000684	Drug_501	239785	0.9407		6.756	0.4197	0.4592	0.871	2.518	0.0594	0.9406	0.0114
ACH-000665	gCSI	ACH-000665	Drug_1087	242341	0.6154	6.457	6.565	0.0459	0.9969	0.1009	0.9073	0.44	0.56	0.393
ACH-000925	gCSI	ACH-000925	Drug_865	240050	0.4786	7.839	7.923	0.0056	0.9998	0.2026	2.668	0.4019	0.5981	0.3763
ACH-000138	gCSI	ACH-000138	Drug_435	240825	0.8323	4.891	5.129	0.3971	0.9817	0.1671	0.7421	0.1435	0.8565	0.0953
ACH-000046	gCSI	ACH-000046	Drug_1105	238376	0.7304		8.018	0.1003	0.9656	0.5974	1.652	0.1579	0.8421	0.1146
ACH-000656	gCSI	ACH-000656	Drug_883	239536	0.7746	5.099	6.521	0.2705	0.9393	0.4645	0.8078	0.2167	0.7833	0.1573
ACH-000745	gCSI	ACH-000745	Drug_1214	242672	0.3782	8.866	9.057	0.0212	0.9983	0.2613	1.684	0.3973	0.6027	0.3598
ACH-000596	gCSI	ACH-000596	Drug_1163	237389	0.9975		2.552	0.0	-0.0	0.9951	0.0	0.0025	0.9975	0.0
ACH-000786	gCSI	ACH-000786	Drug_865	240044	0.5798	7.447	7.721	0.0427	0.9941	0.3224	1.641	0.3056	0.6944	0.2677
ACH-000433	gCSI	ACH-000433	Drug_279	241214	0.9327	0.8638	0.8638	238.3	0.287	0.0	0.2056	0.0245	0.9755	0.0
ACH-000810	gCSI	ACH-000810	Drug_279	241523	0.9457		4.9	19960000.0	-0.0	0.8913	0.0	0.0543	0.9457	0.0
ACH-000420	gCSI	ACH-000420	Drug_795	243160	0.6484	6.762	6.889	0.0624	0.9783	0.2697	2.647	0.1703	0.8297	0.1494
ACH-000138	gCSI	ACH-000138	Drug_1105	238412	0.5489	7.178	7.352	0.0995	0.9893	0.1924	1.21	0.1827	0.8173	0.1472
