DepMap_ID	source	improve_sample_id	improve_chem_id	study	auc	ic50	ec50	ec50se	r2fit	einf	hs	aac1	auc1	dss1
ACH-000758	gCSI	ACH-000758	Drug_435	241047	0.8292	4.983	4.983	0.3291	0.9819	0.0	1.008	0.1214	0.8786	0.0859
ACH-000463	gCSI	ACH-000463	Drug_435	240907	0.9043	4.574	4.574	339.3	0.8581	0.0	4.0	0.0079	0.9921	0.002
ACH-000221	gCSI	ACH-000221	Drug_1214	242756	0.5118	8.344	8.821	0.0544	0.9914	0.3915	1.39	0.2899	0.7101	0.2446
ACH-000484	gCSI	ACH-000484	Drug_895	240769	0.8355	4.975	4.975	0.2444	0.9822	0.0	1.447	0.0988	0.9012	0.0733
ACH-000659	gCSI	ACH-000659	Drug_883	239498	0.9715		6.888	0.8518	0.7155	0.941	0.5452	0.0293	0.9707	0.0
ACH-000817	gCSI	ACH-000817	Drug_501	239893	0.922		7.247	0.3016	0.6829	0.8559	2.371	0.0849	0.9151	0.0241
ACH-000679	gCSI	ACH-000679	Drug_1493	239053	0.7261	5.719	6.03	0.5315	0.8768	0.199	0.708	0.2912	0.7088	0.2334
ACH-000867	gCSI	ACH-000867	Drug_1493	238817	0.6681	6.04	6.047	0.0051	0.9999	0.0273	3.37	0.3437	0.6563	0.3306
ACH-000945	gCSI	ACH-000945	Drug_1163	237284	0.9733		6.856	0.1065	0.9501	0.9438	4.0	0.0273	0.9727	0.0
ACH-000074	gCSI	ACH-000074	Drug_1127	241811	0.6493	7.141	7.504	0.0381	0.9934	0.3994	1.922	0.3117	0.6883	0.2709
ACH-000832	gCSI	ACH-000832	Drug_1105	238402	0.2288	8.736	8.747	0.0202	0.9982	0.0251	2.05	0.5684	0.4316	0.5469
ACH-000564	gCSI	ACH-000564	Drug_201	243412	0.7289	5.646	5.652	0.0405	0.9903	0.0152	2.512	0.1692	0.8308	0.1527
ACH-000858	gCSI	ACH-000858	Drug_1005	238177	0.9662		0.0	7229.0	0.0032	0.9103	0.0312	0.0325	0.9675	0.0
ACH-000373	gCSI	ACH-000373	Drug_435	241115	0.9338	4.158	4.158	1.378	0.9885	0.0	0.9663	0.0309	0.9691	0.0075
ACH-000508	gCSI	ACH-000508	Drug_201	243272	0.7074	5.753	5.753	0.2173	0.9404	0.0	1.269	0.2068	0.7932	0.1755
ACH-000463	gCSI	ACH-000463	Drug_1493	238894	0.493	7.088	7.099	0.0471	0.9925	0.0185	1.406	0.6166	0.3834	0.5871
ACH-000433	gCSI	ACH-000433	Drug_1127	241617	0.6797	5.875	7.793	0.095	0.9812	0.493	0.9655	0.3002	0.6998	0.2365
ACH-000980	gCSI	ACH-000980	Drug_1163	237249	0.9972		2.877	0.0	-0.0	0.9944	0.0	0.0028	0.9972	0.0
ACH-000817	gCSI	ACH-000817	Drug_988	237874	0.4968	7.019	7.019	0.0146	0.9987	0.0	4.0	0.2671	0.7329	0.2568
ACH-000525	gCSI	ACH-000525	Drug_865	240089	0.6054	7.614	8.163	0.0655	0.9853	0.4312	1.57	0.3224	0.6776	0.274
ACH-000758	gCSI	ACH-000758	Drug_1163	237420	0.8723	3.389	3.389	13.44	0.7286	0.0	0.2834	0.1089	0.8911	0.0356
ACH-000750	gCSI	ACH-000750	Drug_988	237794	0.4235	7.479	7.48	0.0038	0.9999	0.0062	3.637	0.3856	0.6144	0.3741
ACH-000099	gCSI	ACH-000099	Drug_1087	242329	0.6179	5.959	7.471	0.6442	0.931	0.3172	0.289	0.4266	0.5734	0.3629
ACH-000320	gCSI	ACH-000320	Drug_1163	237460	0.9638		2.562	0.0	-0.0	0.9275	0.0	0.0362	0.9638	0.0
ACH-000257	gCSI	ACH-000257	Drug_1214	242466	0.6619		8.855	0.075	0.9889	0.5801	1.067	0.2038	0.7962	0.1457
ACH-000615	gCSI	ACH-000615	Drug_1214	242742	0.8478		8.53	0.0718	0.988	0.7982	1.333	0.0808	0.9192	0.0322
ACH-000987	gCSI	ACH-000987	Drug_201	243467	0.7041	5.774	5.774	0.0558	0.9954	0.0	1.393	0.2094	0.7906	0.1806
ACH-000320	gCSI	ACH-000320	Drug_1214	242710	0.7077		8.6	0.1029	0.9474	0.6187	2.274	0.1595	0.8405	0.1186
ACH-000307	gCSI	ACH-000307	Drug_201	243511	0.7274	5.724	5.775	0.0606	0.9934	0.0792	1.474	0.192	0.808	0.1637
ACH-000585	gCSI	ACH-000585	Drug_1163	237236	0.8838	2.682	2.682	26.58	0.6142	0.0	0.2362	0.1034	0.8966	0.0271
ACH-000882	gCSI	ACH-000882	Drug_501	239761	0.9193	4.335	4.335	14.3	0.5585	0.0	1.062	0.0192	0.9808	0.002
ACH-000144	gCSI	ACH-000144	Drug_1493	239080	0.6219	6.393	6.435	0.0441	0.9941	0.0686	1.504	0.424	0.576	0.3938
ACH-000659	gCSI	ACH-000659	Drug_988	237880	0.4281	7.431	7.431	0.0216	0.9953	0.0	3.148	0.3752	0.6248	0.3621
ACH-000853	gCSI	ACH-000853	Drug_1214	242533	0.7384		8.88	0.1304	0.9531	0.6775	1.253	0.1586	0.8414	0.1016
ACH-000365	gCSI	ACH-000365	Drug_795	243166	0.4476	7.362	7.372	0.1128	0.9658	0.017	1.546	0.3539	0.6461	0.3269
ACH-000664	gCSI	ACH-000664	Drug_988	237913	0.3785	7.729	7.729	0.0598	0.9882	0.0	4.0	0.4532	0.5468	0.4429
ACH-000483	gCSI	ACH-000483	Drug_795	243156	0.6036	7.237	7.465	0.0597	0.9844	0.3135	1.883	0.2636	0.7364	0.2311
ACH-000009	gCSI	ACH-000009	Drug_1163	237182	0.9739		7.209	0.9183	0.1498	0.9511	4.0	0.0283	0.9717	0.0
ACH-000822	gCSI	ACH-000822	Drug_895	240713	0.7959	5.951	6.177	0.0863	0.9533	0.4375	4.0	0.2179	0.7821	0.1907
ACH-000422	gCSI	ACH-000422	Drug_1214	242759	0.6488		9.164	0.2048	0.9341	0.5845	0.8444	0.2338	0.7662	0.1651
ACH-000596	gCSI	ACH-000596	Drug_1005	238197	0.7179	5.693	5.693	16.21	0.9595	0.0	2.336	0.0086	0.9914	0.0008
ACH-000655	gCSI	ACH-000655	Drug_435	241107	0.8404	4.954	4.954	0.0364	0.9996	0.0	1.896	0.084	0.916	0.0641
ACH-000480	gCSI	ACH-000480	Drug_1127	241772	0.6338	6.966	7.408	0.0769	0.9851	0.3552	1.218	0.3185	0.6815	0.2704
ACH-000679	gCSI	ACH-000679	Drug_883	239456	0.7864	5.342	5.533	0.3163	0.973	0.1721	0.9588	0.142	0.858	0.1021
ACH-000253	gCSI	ACH-000253	Drug_988	237606	0.5337	7.448	7.526	0.0516	0.9828	0.2065	2.953	0.3174	0.6826	0.2953
ACH-000878	gCSI	ACH-000878	Drug_1005	238099	0.8589		6.228	3.296	0.9709	0.62	4.0	0.0239	0.9761	0.013
ACH-000611	gCSI	ACH-000611	Drug_1493	239130	0.5614	6.66	6.664	0.0237	0.996	0.0121	2.768	0.5087	0.4913	0.4932
ACH-000065	gCSI	ACH-000065	Drug_1493	239050	0.5424	6.754	6.757	0.0225	0.9983	0.0041	1.507	0.5369	0.4631	0.5096
ACH-000681	gCSI	ACH-000681	Drug_795	242812	0.4733	7.49	7.526	0.0145	0.9987	0.1039	2.82	0.3585	0.6415	0.3398
ACH-000938	gCSI	ACH-000938	Drug_1005	238234	0.6431	6.142	6.142	1.602	0.9926	0.0	3.26	0.0475	0.9525	0.036
ACH-000221	gCSI	ACH-000221	Drug_1127	241943	0.4143	7.89	7.914	0.0046	0.9997	0.1022	4.0	0.5626	0.4374	0.5456
ACH-000745	gCSI	ACH-000745	Drug_1005	238231	0.6522	6.087	6.087	0.5112	0.9922	0.0	2.072	0.0507	0.9493	0.0339
ACH-000092	gCSI	ACH-000092	Drug_883	239293	0.9469		5.852	0.1828	0.9455	0.8279	1.397	0.0393	0.9607	0.0083
ACH-000585	gCSI	ACH-000585	Drug_1087	242078	0.7455	4.55	4.55	4.49	0.9084	0.0	0.2235	0.2716	0.7284	0.1906
ACH-000781	gCSI	ACH-000781	Drug_1005	238070	0.7027	5.769	5.769	0.7802	0.9873	0.0	0.8538	0.0655	0.9345	0.0314
ACH-000009	gCSI	ACH-000009	Drug_883	239198	0.8187		6.402	0.7392	0.876	0.5531	0.5323	0.1751	0.8249	0.1027
ACH-000221	gCSI	ACH-000221	Drug_895	240728	0.8115	5.15	5.389	0.1254	0.9941	0.1993	0.9234	0.1651	0.8349	0.1222
ACH-000271	gCSI	ACH-000271	Drug_435	241140	0.955		5.247	0.0078	0.9995	0.7837	4.0	0.0311	0.9689	0.0139
ACH-000371	gCSI	ACH-000371	Drug_1087	242314	0.9924		1.883	0.0	-0.0	0.9848	0.0	0.0076	0.9924	0.0
ACH-000684	gCSI	ACH-000684	Drug_988	237763	0.4158	7.505	7.505	0.05	0.9905	0.0	1.778	0.3946	0.6054	0.3715
ACH-000378	gCSI	ACH-000378	Drug_201	243336	0.8429	5.292	5.409	0.0398	0.9988	0.331	4.0	0.0722	0.9278	0.0594
ACH-000580	gCSI	ACH-000580	Drug_865	240003	0.482	8.156	8.268	0.0154	0.9988	0.2718	3.041	0.433	0.567	0.4029
ACH-000481	gCSI	ACH-000481	Drug_883	239286	0.792	5.091	5.091	2.087	0.8511	0.0	0.5776	0.1475	0.8525	0.0916
ACH-000065	gCSI	ACH-000065	Drug_435	241061	0.9521	3.435	3.435	9.62	0.7966	0.0	0.5817	0.0328	0.9672	0.0029
ACH-000693	gCSI	ACH-000693	Drug_895	240600	0.7802	5.571	5.796	0.078	0.9848	0.2661	1.463	0.2125	0.7875	0.1789
ACH-000945	gCSI	ACH-000945	Drug_1105	238495	0.7679		8.143	0.2542	0.9575	0.6613	0.6965	0.1462	0.8538	0.0797
ACH-000681	gCSI	ACH-000681	Drug_1005	237965	0.67	5.98	5.98	1.059	0.9873	0.0	1.992	0.0371	0.9629	0.0211
ACH-000656	gCSI	ACH-000656	Drug_501	239936	0.9058		7.974	0.7125	0.296	0.8577	1.093	0.1093	0.8907	0.0266
ACH-000271	gCSI	ACH-000271	Drug_895	240735	0.6555	6.139	6.169	0.0819	0.9819	0.0469	1.465	0.3676	0.6324	0.338
ACH-000465	gCSI	ACH-000465	Drug_1163	237489	0.9463		7.113	0.3612	0.5501	0.8964	4.0	0.0574	0.9426	0.0017
ACH-000867	gCSI	ACH-000867	Drug_865	240024	0.8517		7.603	0.2429	0.9577	0.7524	0.7105	0.1058	0.8942	0.0423
ACH-000307	gCSI	ACH-000307	Drug_895	240678	0.7662	5.374	5.379	0.2788	0.978	0.0052	0.8669	0.207	0.793	0.1631
ACH-000945	gCSI	ACH-000945	Drug_988	237683	0.6027	6.901	6.975	0.024	0.9945	0.1989	2.975	0.2048	0.7952	0.1864
ACH-000373	gCSI	ACH-000373	Drug_1105	238701	0.3864	7.734	7.737	0.0247	0.9979	0.015	4.0	0.3136	0.6864	0.3029
ACH-000822	gCSI	ACH-000822	Drug_279	241520	0.955		5.234	0.0	-0.0	0.91	0.0	0.045	0.955	0.0
ACH-000846	gCSI	ACH-000846	Drug_865	240060	0.391	7.98	8.018	0.0139	0.999	0.0907	2.256	0.481	0.519	0.458
ACH-000722	gCSI	ACH-000722	Drug_435	241137	0.9442		5.187	0.074	0.8544	0.7177	4.0	0.0362	0.9638	0.0202
ACH-000046	gCSI	ACH-000046	Drug_1493	238779	0.6752	6.439	6.667	0.1123	0.961	0.2693	1.477	0.3768	0.6232	0.3365
ACH-000580	gCSI	ACH-000580	Drug_1163	237183	0.9194		7.298	0.7169	0.7684	0.8524	0.4771	0.0855	0.9145	0.0103
ACH-000787	gCSI	ACH-000787	Drug_1087	242242	0.634	6.149	6.173	0.275	0.9816	0.0139	0.5118	0.403	0.597	0.3398
ACH-000858	gCSI	ACH-000858	Drug_435	240997	0.8818	4.664	4.664	1.154	0.9418	0.0	1.283	0.0571	0.9429	0.0324
ACH-000341	gCSI	ACH-000341	Drug_1214	242749	0.9516		7.99	0.1343	0.8113	0.9272	4.0	0.0188	0.9812	0.0
ACH-000750	gCSI	ACH-000750	Drug_279	241422	0.9489		9.655	2.536	0.158	0.9409	0.4843	0.0384	0.9616	0.0
ACH-000787	gCSI	ACH-000787	Drug_865	240219	0.5251	7.928	8.081	0.019	0.9982	0.3018	2.617	0.3808	0.6192	0.3487
ACH-000614	gCSI	ACH-000614	Drug_795	243128	0.641	6.963	7.08	0.0205	0.9976	0.3007	3.401	0.198	0.802	0.1779
ACH-000138	gCSI	ACH-000138	Drug_883	239218	0.8693		6.407	0.2529	0.9187	0.6744	0.989	0.1214	0.8786	0.0684
ACH-000392	gCSI	ACH-000392	Drug_1214	242442	0.5889	7.523	8.838	0.0665	0.989	0.4889	1.257	0.2457	0.7543	0.1944
ACH-000522	gCSI	ACH-000522	Drug_865	240365	0.4186	7.994	8.093	0.0125	0.9995	0.1477	1.533	0.4675	0.5325	0.4332
ACH-000665	gCSI	ACH-000665	Drug_1087	242341	0.6154	6.457	6.565	0.0459	0.9969	0.1009	0.9073	0.44	0.56	0.393
ACH-000065	gCSI	ACH-000065	Drug_895	240656	0.617	6.318	6.324	0.023	0.998	0.0111	1.791	0.4211	0.5789	0.3977
ACH-000654	gCSI	ACH-000654	Drug_1087	242308	0.9946		9.687	0.0	0.0	0.9892	0.0	0.0054	0.9946	0.0
ACH-000062	gCSI	ACH-000062	Drug_1105	238678	0.2739	8.565	8.593	0.0179	0.9988	0.0513	1.65	0.5149	0.4851	0.4874
ACH-000493	gCSI	ACH-000493	Drug_1005	238316	0.9299		6.388	0.6624	0.8457	0.8239	4.0	0.0181	0.9819	0.005
ACH-000221	gCSI	ACH-000221	Drug_1163	237506	0.9286		6.46	0.1046	0.8847	0.8258	4.0	0.0666	0.9334	0.0278
ACH-000371	gCSI	ACH-000371	Drug_1105	238681	0.2769	8.59	8.603	0.0236	0.9979	0.0575	4.0	0.5141	0.4859	0.5005
ACH-000221	gCSI	ACH-000221	Drug_865	240328	0.6678		8.361	0.029	0.9912	0.543	3.938	0.2828	0.7172	0.2378
ACH-000056	gCSI	ACH-000056	Drug_865	240048	0.3104	8.273	8.286	0.025	0.9965	0.0346	2.346	0.5784	0.4216	0.5588
ACH-000094	gCSI	ACH-000094	Drug_501	239743	0.8683		7.194	0.265	0.7374	0.7525	1.866	0.1423	0.8577	0.0829
ACH-000654	gCSI	ACH-000654	Drug_1214	242712	0.5598	7.969	8.636	0.1127	0.9663	0.4295	1.275	0.2444	0.7556	0.1979
ACH-000401	gCSI	ACH-000401	Drug_1127	241647	0.6136	7.116	7.569	0.0867	0.9815	0.3503	1.155	0.3481	0.6519	0.2973
ACH-000655	gCSI	ACH-000655	Drug_988	237881	0.4484	7.39	7.399	0.0412	0.9896	0.0264	2.51	0.3571	0.6429	0.3397
ACH-000580	gCSI	ACH-000580	Drug_201	243235	0.8783		5.766	0.0168	0.9995	0.5865	1.473	0.0853	0.9147	0.0528
ACH-000014	gCSI	ACH-000014	Drug_201	243376	0.676	5.941	5.941	0.1335	0.9851	0.0	1.059	0.2567	0.7433	0.2191
ACH-000107	gCSI	ACH-000107	Drug_883	239214	0.8051		6.807	0.1142	0.9825	0.5835	0.8825	0.1977	0.8023	0.1351
ACH-000121	gCSI	ACH-000121	Drug_883	239292	0.9311		6.863	0.218	0.9424	0.8556	0.8598	0.0706	0.9294	0.0115
ACH-000784	gCSI	ACH-000784	Drug_1087	242231	0.7718		7.685	0.2411	0.9653	0.6176	0.3691	0.2608	0.7392	0.1787
ACH-000463	gCSI	ACH-000463	Drug_865	240101	0.3375	8.188	8.2	0.0035	1.0	0.0536	3.842	0.5458	0.4542	0.5319
ACH-000580	gCSI	ACH-000580	Drug_988	237581	0.4361	7.418	7.42	0.0016	1.0	0.0107	3.944	0.3682	0.6318	0.3574
ACH-000062	gCSI	ACH-000062	Drug_988	237866	0.5144	7.041	7.051	0.0259	0.9969	0.0451	4.0	0.2631	0.7369	0.2516
ACH-000476	gCSI	ACH-000476	Drug_435	240974	0.8509		6.579	0.0815	0.9611	0.6531	2.327	0.1709	0.8291	0.1238
ACH-000271	gCSI	ACH-000271	Drug_883	239533	0.9685		7.758	1.003	0.2259	0.9497	4.0	0.0364	0.9636	0.0
ACH-000611	gCSI	ACH-000611	Drug_201	243570	0.6292	6.225	6.225	0.0301	0.9969	0.0	1.845	0.3213	0.6787	0.2991
ACH-000334	gCSI	ACH-000334	Drug_1127	241655	0.3442	8.143	8.156	0.0173	0.9986	0.0532	3.608	0.6533	0.3467	0.638
ACH-000651	gCSI	ACH-000651	Drug_435	241151	0.8833	4.7	4.7	27.81	0.9897	0.0	4.0	0.02	0.98	0.0118
ACH-000465	gCSI	ACH-000465	Drug_1493	239105	0.706	6.014	6.049	0.0796	0.9799	0.1394	4.0	0.3046	0.6954	0.2893
ACH-000648	gCSI	ACH-000648	Drug_1005	238081	0.9038		6.401	0.0922	0.984	0.7596	2.854	0.0259	0.9741	0.0099
ACH-000616	gCSI	ACH-000616	Drug_795	242977	0.6824	7.218	7.47	0.0622	0.9695	0.4508	4.0	0.2116	0.7884	0.184
ACH-000118	gCSI	ACH-000118	Drug_1005	238145	0.7142	5.716	5.716	4743.0	0.1863	0.0004	4.0	0.002	0.998	0.0
ACH-000652	gCSI	ACH-000652	Drug_1214	242766	0.7763		8.225	0.1146	0.9865	0.6817	0.9747	0.1042	0.8958	0.0546
ACH-000351	gCSI	ACH-000351	Drug_865	240241	0.6697	6.362	7.223	0.2562	0.9715	0.3845	0.7396	0.2073	0.7927	0.1492
ACH-000548	gCSI	ACH-000548	Drug_1163	237176	0.9246		6.36	0.1408	0.9254	0.8084	4.0	0.0683	0.9317	0.0321
ACH-000271	gCSI	ACH-000271	Drug_988	237914	0.5815	6.511	6.511	0.0731	0.9612	0.0	2.503	0.1362	0.8638	0.1201
ACH-000274	gCSI	ACH-000274	Drug_895	240550	0.9346	4.162	4.162	1.664	0.9844	0.0	0.9912	0.0295	0.9705	0.007
ACH-000350	gCSI	ACH-000350	Drug_895	240432	0.9292	4.149	4.149	3.83	0.8913	0.0	0.8733	0.0372	0.9628	0.0103
ACH-000310	gCSI	ACH-000310	Drug_1127	241779	0.3587	8.183	8.221	0.0401	0.9903	0.0884	2.248	0.6443	0.3557	0.6198
ACH-000684	gCSI	ACH-000684	Drug_1005	238171	0.9319	2.726	2.726	74.44	0.3833	0.0	0.3345	0.0248	0.9752	0.0
ACH-000046	gCSI	ACH-000046	Drug_988	237564	0.3774	7.765	7.768	0.006	0.9998	0.0085	2.947	0.4594	0.5406	0.445
ACH-000401	gCSI	ACH-000401	Drug_895	240437	0.7598	5.753	5.867	0.0328	0.9951	0.2281	2.308	0.2364	0.7636	0.2124
ACH-000067	gCSI	ACH-000067	Drug_501	239746	0.8342		7.092	0.2477	0.7474	0.6783	2.27	0.1763	0.8237	0.1239
ACH-000121	gCSI	ACH-000121	Drug_1087	242116	0.3489	8.713	9.098	0.1298	0.9713	0.2046	0.5944	0.7391	0.2609	0.7101
ACH-000638	gCSI	ACH-000638	Drug_1214	242526	0.855		8.259	0.081	0.9792	0.7957	1.695	0.0674	0.9326	0.0277
ACH-000099	gCSI	ACH-000099	Drug_1163	237483	0.9748		6.255	0.2362	0.86	0.9328	4.0	0.0221	0.9779	0.0
ACH-000659	gCSI	ACH-000659	Drug_279	241508	0.6894	6.573	6.674	4924.0	0.4051	0.3032	4.0	0.001	0.999	0.0
ACH-000221	gCSI	ACH-000221	Drug_1493	239122	0.6204	6.277	6.277	0.0361	0.9957	0.0	1.681	0.4138	0.5862	0.3893
ACH-000476	gCSI	ACH-000476	Drug_501	239768	0.8294		7.22	0.2713	0.7021	0.6822	2.133	0.1849	0.8151	0.1291
ACH-000463	gCSI	ACH-000463	Drug_1087	242123	0.6687	6.143	7.789	0.0765	0.9803	0.474	0.7805	0.4078	0.5922	0.342
ACH-000373	gCSI	ACH-000373	Drug_988	237889	0.4566	7.261	7.261	0.039	0.9954	0.0	4.0	0.3304	0.6696	0.3201
ACH-000378	gCSI	ACH-000378	Drug_988	237682	0.5577	6.654	6.654	0.2929	0.9398	0.0	1.16	0.1871	0.8129	0.1534
ACH-000227	gCSI	ACH-000227	Drug_201	243428	0.5899	6.588	6.641	0.1027	0.9783	0.0682	1.211	0.4014	0.5986	0.3652
ACH-000817	gCSI	ACH-000817	Drug_1127	241910	0.3688	7.854	7.858	0.01	0.9995	0.0185	4.0	0.6006	0.3994	0.5891
ACH-000823	gCSI	ACH-000823	Drug_1493	238992	0.6061	6.412	6.471	0.1843	0.9698	0.0466	0.718	0.4455	0.5545	0.3927
ACH-000722	gCSI	ACH-000722	Drug_988	237911	0.53	6.879	6.884	0.039	0.995	0.0223	4.0	0.2266	0.7734	0.2158
ACH-000903	gCSI	ACH-000903	Drug_201	243293	0.7164	5.673	5.673	0.4185	0.96	0.0	0.7668	0.2153	0.7847	0.1666
ACH-000659	gCSI	ACH-000659	Drug_1105	238692	0.5572	7.903	8.071	0.0202	0.9976	0.3475	3.058	0.2649	0.7351	0.2376
ACH-000508	gCSI	ACH-000508	Drug_1163	237219	0.9747		7.421	0.0	-0.0	0.9494	0.0	0.0253	0.9747	0.0
ACH-000483	gCSI	ACH-000483	Drug_895	240726	0.8456	4.86	4.86	0.8463	0.9352	0.0	0.9419	0.1067	0.8933	0.0702
ACH-000096	gCSI	ACH-000096	Drug_795	242893	0.4089	7.554	7.555	0.0232	0.9981	0.0023	1.742	0.4067	0.5933	0.383
ACH-000800	gCSI	ACH-000800	Drug_895	240500	0.6942	5.861	6.002	0.2644	0.9748	0.0966	0.661	0.3253	0.6747	0.267
ACH-000572	gCSI	ACH-000572	Drug_865	240063	0.505	7.8	8.002	0.0219	0.9984	0.2579	1.56	0.3894	0.6106	0.3506
ACH-000750	gCSI	ACH-000750	Drug_883	239414	0.9858		7.485	2.516	0.1159	0.9754	0.5124	0.0153	0.9847	0.0
ACH-000138	gCSI	ACH-000138	Drug_435	240825	0.8323	4.891	5.129	0.3971	0.9817	0.1671	0.7421	0.1435	0.8565	0.0953
ACH-000693	gCSI	ACH-000693	Drug_988	237779	0.4612	7.234	7.234	0.0336	0.995	0.0004	3.394	0.3233	0.6767	0.3112
ACH-000664	gCSI	ACH-000664	Drug_279	241541	0.539	6.769	6.769	1614.0	0.567	0.0012	4.0	0.0032	0.9968	0.0
ACH-000550	gCSI	ACH-000550	Drug_895	240563	0.7009	5.891	5.907	0.0183	0.9986	0.0588	3.492	0.298	0.702	0.2843
ACH-000550	gCSI	ACH-000550	Drug_795	242992	0.589	7.289	7.576	0.1026	0.9669	0.3105	1.469	0.2851	0.7149	0.2463
ACH-000484	gCSI	ACH-000484	Drug_883	239567	0.8289		7.079	0.6213	0.8632	0.6659	0.4757	0.1787	0.8213	0.0962
ACH-000401	gCSI	ACH-000401	Drug_865	240037	0.4523	8.189	8.333	0.0373	0.9936	0.2416	1.981	0.4638	0.5362	0.4285
ACH-000925	gCSI	ACH-000925	Drug_988	237628	0.4623	7.282	7.29	0.0141	0.9991	0.0192	2.355	0.3316	0.6684	0.3135
ACH-000257	gCSI	ACH-000257	Drug_501	239639	0.839		7.224	0.2101	0.7995	0.7004	2.435	0.1746	0.8254	0.1193
ACH-000706	gCSI	ACH-000706	Drug_435	240861	0.8658		6.172	0.1804	0.9442	0.6296	1.121	0.1437	0.8563	0.0925
ACH-000014	gCSI	ACH-000014	Drug_1087	242167	0.5451	7.215	8.189	0.1123	0.9687	0.3322	0.4866	0.5315	0.4685	0.4795
ACH-000420	gCSI	ACH-000420	Drug_1105	238721	0.6867	5.637	5.637	9.239	0.6678	0.0	0.3608	0.1172	0.8828	0.049
ACH-000351	gCSI	ACH-000351	Drug_1163	237418	0.8596	3.707	3.707	9.053	0.8125	0.0	0.3012	0.1185	0.8815	0.0448
ACH-000422	gCSI	ACH-000422	Drug_883	239528	0.8807	3.099	3.099	15.68	0.732	0.0	0.2669	0.103	0.897	0.0296
ACH-000585	gCSI	ACH-000585	Drug_279	241264	0.8235	3.441	3.441	53.42	0.4821	0.0	0.2158	0.0696	0.9304	0.0054
ACH-000627	gCSI	ACH-000627	Drug_1214	242637	0.9463		7.759	0.0018	1.0	0.9143	3.559	0.017	0.983	0.0
ACH-000365	gCSI	ACH-000365	Drug_201	243569	0.6206	6.32	6.328	0.0152	0.9989	0.0221	2.5	0.3403	0.6597	0.3231
ACH-000900	gCSI	ACH-000900	Drug_1163	237271	0.9503		6.941	0.4294	0.5819	0.8987	1.31	0.0515	0.9485	0.0001
ACH-000562	gCSI	ACH-000562	Drug_1127	241735	0.5819	7.587	8.0	0.0223	0.9981	0.3729	1.44	0.4066	0.5934	0.3561
ACH-000758	gCSI	ACH-000758	Drug_1214	242670	0.7997		6.973	4.207	0.8059	0.5962	0.3637	0.0811	0.9189	0.0179
ACH-000227	gCSI	ACH-000227	Drug_1493	238989	0.601	7.323	7.485	0.25	0.6492	0.3131	2.647	0.5014	0.4986	0.4625
ACH-000903	gCSI	ACH-000903	Drug_279	241268	0.9472		9.718	1.52	0.3083	0.9394	0.4875	0.0401	0.9599	0.0
ACH-000400	gCSI	ACH-000400	Drug_988	237886	0.3099	8.184	8.186	0.0227	0.9982	0.0109	4.0	0.5668	0.4332	0.5559
ACH-000393	gCSI	ACH-000393	Drug_795	242966	0.5341	7.174	7.24	0.0345	0.9949	0.1371	2.122	0.2805	0.7195	0.2571
ACH-000804	gCSI	ACH-000804	Drug_988	237827	0.43	7.42	7.42	0.0159	0.9967	0.0	4.0	0.3722	0.6278	0.3619
ACH-000096	gCSI	ACH-000096	Drug_865	240064	0.4426	8.186	8.264	0.0331	0.9943	0.2156	3.154	0.4655	0.5345	0.4392
ACH-000580	gCSI	ACH-000580	Drug_1005	237985	0.899	2.883	2.883	35.39	0.5723	0.0	0.2781	0.0474	0.9526	0.0009
ACH-000758	gCSI	ACH-000758	Drug_1087	242266	0.6236	6.264	7.908	0.0704	0.9922	0.4088	0.4495	0.4385	0.5615	0.3761
ACH-000310	gCSI	ACH-000310	Drug_1087	242188	0.8789	3.932	3.932	3.048	0.9417	0.0	0.3937	0.1125	0.8875	0.0479
ACH-000825	gCSI	ACH-000825	Drug_1105	238531	0.5726	7.871	8.877	0.1279	0.9493	0.4728	1.256	0.3248	0.6752	0.2672
ACH-000121	gCSI	ACH-000121	Drug_1105	238484	0.6876		8.483	0.1244	0.9535	0.5814	1.243	0.2151	0.7849	0.1586
ACH-000257	gCSI	ACH-000257	Drug_1105	238429	0.3615	8.55	8.64	0.0283	0.9963	0.1744	2.058	0.4583	0.5417	0.4288
ACH-000665	gCSI	ACH-000665	Drug_201	243550	0.7647	5.41	5.41	0.0708	0.9958	0.0	1.573	0.1223	0.8777	0.0978
ACH-000067	gCSI	ACH-000067	Drug_1087	242169	0.8051	5.083	5.393	0.3832	0.9752	0.1964	0.6993	0.1823	0.8177	0.1287
ACH-000433	gCSI	ACH-000433	Drug_795	242836	0.4974	7.285	7.349	0.0603	0.9894	0.0997	1.503	0.3191	0.6809	0.2888
ACH-000784	gCSI	ACH-000784	Drug_988	237786	0.5597	6.893	6.928	0.0173	0.998	0.0976	2.688	0.2195	0.7805	0.2021
ACH-000562	gCSI	ACH-000562	Drug_883	239320	0.9049		6.615	0.3518	0.9495	0.783	0.5809	0.0943	0.9057	0.0276
ACH-000625	gCSI	ACH-000625	Drug_883	239333	0.9162	3.968	3.968	5.24	0.9127	0.0	0.5805	0.0437	0.9563	0.0081
ACH-000274	gCSI	ACH-000274	Drug_1127	241764	0.5116	7.258	7.424	0.1077	0.9832	0.1436	0.8842	0.4267	0.5733	0.3771
ACH-000825	gCSI	ACH-000825	Drug_1163	237320	0.9298		6.298	0.3232	0.9327	0.8174	0.7979	0.0642	0.9358	0.0138
